"datasetName","decimalLongitude","decimalLatitude","scientificName"
"obis",-81.3903166,24.5671333,"Chaetodon striatus"
"obis",-80.4113666,24.9871501,"Chaetodon striatus"
"obis",-81.3481999,24.5641167,"Chaetodon striatus"
"obis",-65.32772,18.30493,"Chaetodon striatus"
"obis",-69.152,12.351,"Chaetodon striatus"
"obis",-80.3461333,25.0361333,"Chaetodon striatus"
"obis",-29.3,-20.5,"Chaetodon striatus"
"obis",-77.3587222,8.6621388,"Chaetodon striatus"
"obis",-81.7132499,24.4803834,"Chaetodon striatus"
"obis",-77.5370330811,24.0979309082,"Chaetodon striatus"
"obis",-79.1452789307,22.6533336639,"Chaetodon striatus"
"obis",-64.5789871216,17.7843208313,"Chaetodon striatus"
"obis",-86.593991,30.393587,"Chaetodon striatus"
"obis",-80.5040667,24.9200333,"Chaetodon striatus"
"obis",-80.5278999,24.9055667,"Chaetodon striatus"
"obis",-79.6458816528,21.4543170929,"Chaetodon striatus"
"obis",-83.0741667,24.62725,"Chaetodon striatus"
"obis",-64.6568908691,17.7682495117,"Chaetodon striatus"
"obis",-64.6359176636,17.7968196869,"Chaetodon striatus"
"obis",-66.8944473267,11.7929000854,"Chaetodon striatus"
"obis",-81.9351166,24.4454334,"Chaetodon striatus"
"obis",-83.09403,24.66177,"Chaetodon striatus"
"obis",-80.58096,24.8679,"Chaetodon striatus"
"obis",-80.4144333,24.9865834,"Chaetodon striatus"
"obis",-81.7203333,24.50505,"Chaetodon striatus"
"obis",-80.1041332,25.5350334,"Chaetodon striatus"
"obis",-81.2844314575,21.8535995483,"Chaetodon striatus"
"obis",-83.08625,24.6714,"Chaetodon striatus"
"obis",-44.379,-23.032,"Chaetodon striatus"
"obis",-83.032667,24.653967,"Chaetodon striatus"
"obis",-81.5988,24.5083,"Chaetodon striatus"
"obis",-78.7574996948,20.6850833893,"Chaetodon striatus"
"obis",-81.4947666,24.5402833,"Chaetodon striatus"
"obis",-68.238565730377,10.8321660698766,"Chaetodon striatus"
"obis",-59.566667,13.166667,"Chaetodon striatus"
"obis",-81.92993,24.43667,"Chaetodon striatus"
"obis",-81.09092,24.63236,"Chaetodon striatus"
"obis",-80.1535667,25.3376833,"Chaetodon striatus"
"obis",-80.4662166,24.9495501,"Chaetodon striatus"
"obis",-81.5143999,24.5228,"Chaetodon striatus"
"obis",-29.34553,0.917081,"Chaetodon striatus"
"obis",-59.474445343,13.1833333969,"Chaetodon striatus"
"obis",-81.6758999,24.4872834,"Chaetodon striatus"
"obis",-81.0892166,24.6323833,"Chaetodon striatus"
"obis",-81.1118666,24.62585,"Chaetodon striatus"
"obis",-80.6762833,24.80615,"Chaetodon striatus"
"obis",-80.1410166,25.3666667,"Chaetodon striatus"
"obis",-65.62972,18.38544,"Chaetodon striatus"
"obis",-80.1573999,25.3648,"Chaetodon striatus"
"obis",-82.30417,24.9777733,"Chaetodon striatus"
"obis",-80.24729,25.15824,"Chaetodon striatus"
"obis",-80.41845,24.9827167,"Chaetodon striatus"
"obis",-64.6486129761,17.7786808014,"Chaetodon striatus"
"obis",-83.0365,24.6375167,"Chaetodon striatus"
"obis",-38.601389,-17.721389,"Chaetodon striatus"
"obis",-77.6989974976,24.4839992523,"Chaetodon striatus"
"obis",-81.3262999,24.5647667,"Chaetodon striatus"
"obis",-39.126944,-17.003889,"Chaetodon striatus"
"obis",-81.8568333,24.455,"Chaetodon striatus"
"obis",-63.0600013733,17.9956665039,"Chaetodon striatus"
"obis",-80.36335,25.0214833,"Chaetodon striatus"
"obis",-63.2316665649,17.4868335724,"Chaetodon striatus"
"obis",-81.8445,24.45867,"Chaetodon striatus"
"obis",-64.7638168335,18.2763805389,"Chaetodon striatus"
"obis",-81.6445332,24.5279833,"Chaetodon striatus"
"obis",-81.02239,24.65316,"Chaetodon striatus"
"obis",-44.558,-23.221,"Chaetodon striatus"
"obis",-82.8774333,24.5919667,"Chaetodon striatus"
"obis",-80.41233,24.98926,"Chaetodon striatus"
"obis",-81.6235999,24.5034334,"Chaetodon striatus"
"obis",-81.741917,24.473983,"Chaetodon striatus"
"obis",-82.91179,24.58276,"Chaetodon striatus"
"obis",-81.2421166,24.5900667,"Chaetodon striatus"
"obis",-80.123333,25.623333,"Chaetodon striatus"
"obis",-81.015,24.65883,"Chaetodon striatus"
"obis",-66.680722,11.94609,"Chaetodon striatus"
"obis",-83.0214667,24.7131667,"Chaetodon striatus"
"obis",-80.9735,24.6656667,"Chaetodon striatus"
"obis",-80.5615,24.8845833,"Chaetodon striatus"
"obis",-80.9594421387,23.2997226715,"Chaetodon striatus"
"obis",-69.1582794189,12.3753614426,"Chaetodon striatus"
"obis",-80.0879,25.65975,"Chaetodon striatus"
"obis",-64.6584701538,17.77643013,"Chaetodon striatus"
"obis",-82.93248,24.55655,"Chaetodon striatus"
"obis",-80.2580666,25.1428,"Chaetodon striatus"
"obis",-82.4,24.9766633,"Chaetodon striatus"
"obis",-80.4339999,24.9756167,"Chaetodon striatus"
"obis",-80.13658,25.3678,"Chaetodon striatus"
"obis",-83.06175,24.68192,"Chaetodon striatus"
"obis",-82.94745,24.543783,"Chaetodon striatus"
"obis",-81.8697,24.4435,"Chaetodon striatus"
"obis",-80.09836,25.59129,"Chaetodon striatus"
"obis",-87.5927200317,17.1718673706,"Chaetodon striatus"
"obis",-83.09838,24.62783,"Chaetodon striatus"
"obis",-80.2525167,25.1723167,"Chaetodon striatus"
"obis",-66.875617981,17.9347991943,"Chaetodon striatus"
"obis",-67.4886,18.38158,"Chaetodon striatus"
"obis",-80.5260499,24.9041667,"Chaetodon striatus"
"obis",-80.3699999,25.0114333,"Chaetodon striatus"
"obis",-80.2604832,25.1372,"Chaetodon striatus"
"obis",-74.4063333,11.0345333,"Chaetodon striatus"
"obis",-82.9976667,24.7042833,"Chaetodon striatus"
"obis",-80.94043,24.67642,"Chaetodon striatus"
"obis",-79.2879486084,21.0846157074,"Chaetodon striatus"
"obis",-68.9833984375,12.1465997695923,"Chaetodon striatus"
"obis",-64.6154708862,17.7655696869,"Chaetodon striatus"
"obis",-64.6958007812,18.2808990479,"Chaetodon striatus"
"obis",-87.7440490723,17.59375,"Chaetodon striatus"
"obis",-81.4283828735,21.9162826538,"Chaetodon striatus"
"obis",-81.9264833,24.4446667,"Chaetodon striatus"
"obis",-81.10905,24.62635,"Chaetodon striatus"
"obis",-80.2535833,25.1425833,"Chaetodon striatus"
"obis",-80.459883,24.95175,"Chaetodon striatus"
"obis",-80.3263,25.0804333,"Chaetodon striatus"
"obis",-88.0780029297,16.8129997253,"Chaetodon striatus"
"obis",-80.3679832,25.0180833,"Chaetodon striatus"
"obis",-83.0787833,24.6400167,"Chaetodon striatus"
"obis",-81.7243833,24.4780667,"Chaetodon striatus"
"obis",-64.6114730835,17.7869606018,"Chaetodon striatus"
"obis",-80.9728333,24.666,"Chaetodon striatus"
"obis",-81.1113128662,24.6255836487,"Chaetodon striatus"
"obis",-80.3525166,25.0359667,"Chaetodon striatus"
"obis",-39.013056,-17.506111,"Chaetodon striatus"
"obis",-83.02614,24.63366,"Chaetodon striatus"
"obis",-64.5774230957,17.7793197632,"Chaetodon striatus"
"obis",-38.6556663513,-17.968000412,"Chaetodon striatus"
"obis",-81.8478999,24.4641,"Chaetodon striatus"
"obis",-80.3261,25.0645667,"Chaetodon striatus"
"obis",-64.6991882324,18.2810993195,"Chaetodon striatus"
"obis",-80.5036111,24.9261111,"Chaetodon striatus"
"obis",-83.0439667,24.69835,"Chaetodon striatus"
"obis",-79.3630523682,22.718334198,"Chaetodon striatus"
"obis",-38.703611,-18.003889,"Chaetodon striatus"
"obis",-80.0959166,25.631,"Chaetodon striatus"
"obis",-66.75,11.83333,"Chaetodon striatus"
"obis",-82.9156667,24.6833833,"Chaetodon striatus"
"obis",-87.8308334351,18.2286109924,"Chaetodon striatus"
"obis",-61.3916666667,12.55,"Chaetodon striatus"
"obis",-60.9994430542,14.0355558395,"Chaetodon striatus"
"obis",-80.3327167,25.0623333,"Chaetodon striatus"
"obis",-83.0629167,24.69105,"Chaetodon striatus"
"obis",-83.026883,24.678517,"Chaetodon striatus"
"obis",-76,33.8216667175,"Chaetodon striatus"
"obis",-82.9280833,24.6329,"Chaetodon striatus"
"obis",-80.1156999,25.50535,"Chaetodon striatus"
"obis",-44.225,-23.079,"Chaetodon striatus"
"obis",-83.012267,24.694383,"Chaetodon striatus"
"obis",-81.9020833,24.4745834,"Chaetodon striatus"
"obis",-74.12735415,11.32002801,"Chaetodon striatus"
"obis",-80.5968333,24.85945,"Chaetodon striatus"
"obis",-80.98705,24.6656333,"Chaetodon striatus"
"obis",-64.7946395874,18.2658214569,"Chaetodon striatus"
"obis",-80.1321614,25.4049355,"Chaetodon striatus"
"obis",-80.3484666,25.03505,"Chaetodon striatus"
"obis",-81.3905167,24.5670167,"Chaetodon striatus"
"obis",-66.6226654053,11.9542837143,"Chaetodon striatus"
"obis",-44.506,-23.291,"Chaetodon striatus"
"obis",-80.4189,24.9825833,"Chaetodon striatus"
"obis",-80.2562,25.1509,"Chaetodon striatus"
"obis",-87.4516677856,19.9666671753,"Chaetodon striatus"
"obis",-80.6158333,24.8475,"Chaetodon striatus"
"obis",-80.4741668701,23.2102775574,"Chaetodon striatus"
"obis",-79.8887077777,15.8943733333,"Chaetodon striatus"
"obis",-44.256,-23.204,"Chaetodon striatus"
"obis",-83.07486,24.64557,"Chaetodon striatus"
"obis",-83.03842,24.65945,"Chaetodon striatus"
"obis",-82.8464333,24.6355167,"Chaetodon striatus"
"obis",-80.6216999,24.8469834,"Chaetodon striatus"
"obis",-82.93368,24.65695,"Chaetodon striatus"
"obis",-80.13167,25.395,"Chaetodon striatus"
"obis",-66.9911270142,17.896780014,"Chaetodon striatus"
"obis",-65,17,"Chaetodon striatus"
"obis",-64.6203079224,17.7972202301,"Chaetodon striatus"
"obis",-80.84471,24.71561,"Chaetodon striatus"
"obis",-80.1504,25.3466167,"Chaetodon striatus"
"obis",-82.99595,24.70348,"Chaetodon striatus"
"obis",-79.1988677979,20.9659996033,"Chaetodon striatus"
"obis",-81.567583,24.50895,"Chaetodon striatus"
"obis",-80.09585,25.6183333,"Chaetodon striatus"
"obis",-81.0918833,24.6306833,"Chaetodon striatus"
"obis",-64.7002487183,18.3456115723,"Chaetodon striatus"
"obis",-80.1488332,25.3373833,"Chaetodon striatus"
"obis",-82.9933167,24.6059667,"Chaetodon striatus"
"obis",-44.214,-23.047,"Chaetodon striatus"
"obis",-80.206,25.28383,"Chaetodon striatus"
"obis",-81.87159,24.45323,"Chaetodon striatus"
"obis",-80.20134,25.24007,"Chaetodon striatus"
"obis",-80.4683833,24.93805,"Chaetodon striatus"
"obis",-64.7611846924,18.2423706055,"Chaetodon striatus"
"obis",-81.0883666,24.6325167,"Chaetodon striatus"
"obis",-82.702796936,21.4773330688,"Chaetodon striatus"
"obis",-80.68431,24.81027,"Chaetodon striatus"
"obis",-81.40433,24.54683,"Chaetodon striatus"
"obis",-81.7029833,24.4846167,"Chaetodon striatus"
"obis",-81.7229499,24.4773834,"Chaetodon striatus"
"obis",-85.8838889,16.4438889,"Chaetodon striatus"
"obis",-64.726163,18.314196,"Chaetodon striatus"
"obis",-44.148,-23.125,"Chaetodon striatus"
"obis",-81.6285167,24.5005667,"Chaetodon striatus"
"obis",-82.94641,24.58856,"Chaetodon striatus"
"obis",-80.4423499,24.9691667,"Chaetodon striatus"
"obis",-80.4285666,24.9777167,"Chaetodon striatus"
"obis",-80.4128832,24.9896334,"Chaetodon striatus"
"obis",-83.10295,24.63482,"Chaetodon striatus"
"obis",-82.9323167,24.6391,"Chaetodon striatus"
"obis",-80.1388332,25.3693334,"Chaetodon striatus"
"obis",-81.3945333,24.56535,"Chaetodon striatus"
"obis",-83.073267,24.683617,"Chaetodon striatus"
"obis",-80.35806,25.02929,"Chaetodon striatus"
"obis",-82.99417,24.71288,"Chaetodon striatus"
"obis",-87.9800338745,16.52866745,"Chaetodon striatus"
"obis",-81.762333,24.473433,"Chaetodon striatus"
"obis",-80.2012833,25.22755,"Chaetodon striatus"
"obis",-80.457933,24.954983,"Chaetodon striatus"
"obis",-83.0698,24.6703667,"Chaetodon striatus"
"obis",-83.04885,24.6960667,"Chaetodon striatus"
"obis",-83.0209,24.6394667,"Chaetodon striatus"
"obis",-80.5268499,24.9089834,"Chaetodon striatus"
"obis",-81.41059,24.54446,"Chaetodon striatus"
"obis",-81.7163666,24.4827333,"Chaetodon striatus"
"obis",-80.5261666,24.9076501,"Chaetodon striatus"
"obis",-80.1591499,25.3090334,"Chaetodon striatus"
"obis",-83.09976,24.6261,"Chaetodon striatus"
"obis",-59.5,13.2,"Chaetodon striatus"
"obis",-64.9491,32.2036,"Chaetodon striatus"
"obis",-81.0878332,24.6323667,"Chaetodon striatus"
"obis",-81.1646167,24.6110167,"Chaetodon striatus"
"obis",-80.2242666,25.19725,"Chaetodon striatus"
"obis",-80.18333,25.31833,"Chaetodon striatus"
"obis",-80.2619666,25.1349833,"Chaetodon striatus"
"obis",-80.4543499,24.9509667,"Chaetodon striatus"
"obis",-80.1056499,25.5197,"Chaetodon striatus"
"obis",-64.6442871094,17.7780303955,"Chaetodon striatus"
"obis",-83.0771833,24.62785,"Chaetodon striatus"
"obis",-80.75334,24.76485,"Chaetodon striatus"
"obis",-81.5109833,24.5229833,"Chaetodon striatus"
"obis",-80.18584,25.27455,"Chaetodon striatus"
"obis",-81.0733333,24.6866667,"Chaetodon striatus"
"obis",-80.6734832,24.8177167,"Chaetodon striatus"
"obis",-80.2261833,25.1995167,"Chaetodon striatus"
"obis",-81.40241,24.54822,"Chaetodon striatus"
"obis",-83.021483,24.644017,"Chaetodon striatus"
"obis",-80.1033332,25.5566667,"Chaetodon striatus"
"obis",-80.2067833,25.2231,"Chaetodon striatus"
"obis",-80.18673,25.36758,"Chaetodon striatus"
"obis",-80.0082473755,19.7078342438,"Chaetodon striatus"
"obis",-77.5,17,"Chaetodon striatus"
"obis",-80.5770833,24.8761167,"Chaetodon striatus"
"obis",-81.8735,24.4535667,"Chaetodon striatus"
"obis",-80.41581,24.98494,"Chaetodon striatus"
"obis",-81.3387833,24.5656833,"Chaetodon striatus"
"obis",-97.6327133179,22.3360748291,"Chaetodon striatus"
"obis",-80.1020999,25.4998667,"Chaetodon striatus"
"obis",-64.5767745972,17.7654037476,"Chaetodon striatus"
"obis",-83.05685,24.61247,"Chaetodon striatus"
"obis",-80.5490667,24.9341167,"Chaetodon striatus"
"obis",-80.5051499,24.9229334,"Chaetodon striatus"
"obis",-87.8333358765,18.328332901,"Chaetodon striatus"
"obis",-82.984867,24.678917,"Chaetodon striatus"
"obis",-80.2467,25.1742333,"Chaetodon striatus"
"obis",-80.1116166,25.51065,"Chaetodon striatus"
"obis",-81.8465166,24.4600667,"Chaetodon striatus"
"obis",-64.7989883423,18.3550891876,"Chaetodon striatus"
"obis",-83.01121,24.69374,"Chaetodon striatus"
"obis",-80.12524,25.41213,"Chaetodon striatus"
"obis",-80.6214999,24.8471667,"Chaetodon striatus"
"obis",-80.1051596,25.5114458,"Chaetodon striatus"
"obis",-81.0120166,24.65205,"Chaetodon striatus"
"obis",-83.0076167,24.7079,"Chaetodon striatus"
"obis",-83.05272,24.61837,"Chaetodon striatus"
"obis",-59.6375,13.13416667,"Chaetodon striatus"
"obis",-82.929883,24.658833,"Chaetodon striatus"
"obis",-81.38517,24.56817,"Chaetodon striatus"
"obis",-80.6168832,24.8486667,"Chaetodon striatus"
"obis",-83.07003,24.64842,"Chaetodon striatus"
"obis",-80.121267,25.431367,"Chaetodon striatus"
"obis",-80.2324333,25.1839333,"Chaetodon striatus"
"obis",-80.254267,25.141833,"Chaetodon striatus"
"obis",-83.0615833,24.6089167,"Chaetodon striatus"
"obis",-64.5789871216,17.7662391663,"Chaetodon striatus"
"obis",-86.8166656,20.7666664,"Chaetodon striatus"
"obis",-29.347639,-20.505467,"Chaetodon striatus"
"obis",-80.2915666,25.1330833,"Chaetodon striatus"
"obis",-80.26307,25.13671,"Chaetodon striatus"
"obis",-83.067833,24.646617,"Chaetodon striatus"
"obis",-80.4240166,24.9786667,"Chaetodon striatus"
"obis",-82.92468,24.57056,"Chaetodon striatus"
"obis",-83.05665,24.65367,"Chaetodon striatus"
"obis",-80.29933,25.12108,"Chaetodon striatus"
"obis",-29.34764,-20.50547,"Chaetodon striatus"
"obis",-80.1216,24.6541,"Chaetodon striatus"
"obis",-81.8565499,24.4549334,"Chaetodon striatus"
"obis",-83.0333,24.681717,"Chaetodon striatus"
"obis",-64.6091766357,17.7874794006,"Chaetodon striatus"
"obis",-80.1973,25.23518,"Chaetodon striatus"
"obis",-29.345222,-20.500321,"Chaetodon striatus"
"obis",-44.099,-23.164,"Chaetodon striatus"
"obis",-81.1357498169,19.3576660156,"Chaetodon striatus"
"obis",-81.1704832,24.6120667,"Chaetodon striatus"
"obis",-66.8952331543,11.7923336029,"Chaetodon striatus"
"obis",-80.66058,24.81685,"Chaetodon striatus"
"obis",-81.76838,24.47103,"Chaetodon striatus"
"obis",-66.687812,11.873129,"Chaetodon striatus"
"obis",-80.1113544,25.5168912,"Chaetodon striatus"
"obis",-79.2076644897,20.9667491913,"Chaetodon striatus"
"obis",-64.5933837891,17.7759494781,"Chaetodon striatus"
"obis",-80.7338499,24.7650834,"Chaetodon striatus"
"obis",-66.15749,10.60694,"Chaetodon striatus"
"obis",-77.6961669922,24.439250946,"Chaetodon striatus"
"obis",-64.7493667603,18.3593196869,"Chaetodon striatus"
"obis",-87.3205337524,18.5196342468,"Chaetodon striatus"
"obis",-80.4889499,24.9300834,"Chaetodon striatus"
"obis",-81.84351,24.45894,"Chaetodon striatus"
"obis",-80.21116,25.2199,"Chaetodon striatus"
"obis",-59.5975,13.31944444,"Chaetodon striatus"
"obis",-81.0689999,24.668,"Chaetodon striatus"
"obis",-80.2658499,25.1272667,"Chaetodon striatus"
"obis",-80.13663,25.53048,"Chaetodon striatus"
"obis",-80.1664999,25.3039667,"Chaetodon striatus"
"obis",-80.0945333,25.60605,"Chaetodon striatus"
"obis",-81.3854999,24.5678167,"Chaetodon striatus"
"obis",-82.811067,24.627267,"Chaetodon striatus"
"obis",-38.6951675415,-17.9815006256,"Chaetodon striatus"
"obis",-81.9600833,24.4764667,"Chaetodon striatus"
"obis",-88.066167,16.868278,"Chaetodon striatus"
"obis",-38.918889,-17.745556,"Chaetodon striatus"
"obis",-65.19714,18.13869,"Chaetodon striatus"
"obis",-81.8732166,24.4533,"Chaetodon striatus"
"obis",-72.1835021973,21.8180007935,"Chaetodon striatus"
"obis",-80.1806877,25.2632114,"Chaetodon striatus"
"obis",-80.2142333,25.2243833,"Chaetodon striatus"
"obis",-81.031666,24.648333,"Chaetodon striatus"
"obis",-82.95565,24.5495833,"Chaetodon striatus"
"obis",-80.4091332,24.9917,"Chaetodon striatus"
"obis",-80.09195,25.57975,"Chaetodon striatus"
"obis",-82.9821,24.5980833,"Chaetodon striatus"
"obis",-80.7266666,24.7694501,"Chaetodon striatus"
"obis",-81.1094666,24.626,"Chaetodon striatus"
"obis",-78.6576843262,20.6441669464,"Chaetodon striatus"
"obis",-80.0966644287,25.5902671814,"Chaetodon striatus"
"obis",-82.795117,24.733717,"Chaetodon striatus"
"obis",-83.03348,24.70197,"Chaetodon striatus"
"obis",-64.6982498169,18.2809505463,"Chaetodon striatus"
"obis",-80.36445,25.0356667,"Chaetodon striatus"
"obis",-87.6080474854,17.2218494415,"Chaetodon striatus"
"obis",-82.874133,24.602633,"Chaetodon striatus"
"obis",-81.6576166,24.49395,"Chaetodon striatus"
"obis",-44.253,-23.07,"Chaetodon striatus"
"obis",-59.4744444444,13.1833333333,"Chaetodon striatus"
"obis",-80.62125,24.846817,"Chaetodon striatus"
"obis",-82.90793,24.58152,"Chaetodon striatus"
"obis",-80.4593166,24.9502667,"Chaetodon striatus"
"obis",-81.8579,24.4546,"Chaetodon striatus"
"obis",-64.6526870728,17.7812004089,"Chaetodon striatus"
"obis",-80.3474832,25.0358833,"Chaetodon striatus"
"obis",-81.5338333,24.5183167,"Chaetodon striatus"
"obis",-81.6247999,24.5252167,"Chaetodon striatus"
"obis",-81.67755,24.5549334,"Chaetodon striatus"
"obis",-76.2076389,9.3801111,"Chaetodon striatus"
"obis",-64.5824584961,17.7729606628,"Chaetodon striatus"
"obis",-81.1100666,24.6259667,"Chaetodon striatus"
"obis",-74.20697,11.27335,"Chaetodon striatus"
"obis",-68.4583333333,12.2583333333,"Chaetodon striatus"
"obis",-83.05316,24.6789,"Chaetodon striatus"
"obis",-80.0873833,25.71045,"Chaetodon striatus"
"obis",-80.45351,24.95132,"Chaetodon striatus"
"obis",-80.11957,25.46151,"Chaetodon striatus"
"obis",-81.40335,24.54645,"Chaetodon striatus"
"obis",-81.7182833,24.4826167,"Chaetodon striatus"
"obis",-80.2762166,25.1195333,"Chaetodon striatus"
"obis",-78.0753479004,18.4590835571,"Chaetodon striatus"
"obis",-83.0759833,24.6453833,"Chaetodon striatus"
"obis",-81.5627333,24.50845,"Chaetodon striatus"
"obis",-80.5474833,24.9376001,"Chaetodon striatus"
"obis",-79.847596111,15.80754277,"Chaetodon striatus"
"obis",-64.5899963379,17.7895698547,"Chaetodon striatus"
"obis",-38.633,-17.983,"Chaetodon striatus"
"obis",-81.5909499,24.5075,"Chaetodon striatus"
"obis",-79.0194854736,20.8460006714,"Chaetodon striatus"
"obis",-74.21244,11.25782,"Chaetodon striatus"
"obis",-80.47965,24.93955,"Chaetodon striatus"
"obis",-80.3687499,25.0261833,"Chaetodon striatus"
"obis",-82.808483,24.726167,"Chaetodon striatus"
"obis",-81.6735153198,21.5734004974,"Chaetodon striatus"
"obis",-81.7403833,24.4805,"Chaetodon striatus"
"obis",-81.05242,24.69657,"Chaetodon striatus"
"obis",-68.2495070143952,10.8210062271318,"Chaetodon striatus"
"obis",-39.050833,-17.605278,"Chaetodon striatus"
"obis",-83.10301,24.64025,"Chaetodon striatus"
"obis",-80.1516499,25.33635,"Chaetodon striatus"
"obis",-80.178442,25.279494,"Chaetodon striatus"
"obis",-80.4781999,24.9401333,"Chaetodon striatus"
"obis",-80.29393,25.12944,"Chaetodon striatus"
"obis",-77.228807,25.090841,"Chaetodon striatus"
"obis",-81.6674667,24.4778167,"Chaetodon striatus"
"obis",-39.2000007629,-17.1000003815,"Chaetodon striatus"
"obis",-65.5330200195,18.3421497345,"Chaetodon striatus"
"obis",-82.93427,24.65915,"Chaetodon striatus"
"obis",-80.5886077881,23.2366657257,"Chaetodon striatus"
"obis",-77,26.6166666667,"Chaetodon striatus"
"obis",-81.8545333,24.4829334,"Chaetodon striatus"
"obis",-83.05245,24.6890167,"Chaetodon striatus"
"obis",-64.6100463867,17.7866401672,"Chaetodon striatus"
"obis",-81.37657,24.55047,"Chaetodon striatus"
"obis",-80.2597499,25.1396333,"Chaetodon striatus"
"obis",-29.33135,-20.52242,"Chaetodon striatus"
"obis",-83.03518,24.61279,"Chaetodon striatus"
"obis",-81.6479167,24.5247167,"Chaetodon striatus"
"obis",-81.1119999,24.6251667,"Chaetodon striatus"
"obis",-80.3318832,25.0608667,"Chaetodon striatus"
"obis",-80.2777333,25.1237833,"Chaetodon striatus"
"obis",-80.2912332,25.1311667,"Chaetodon striatus"
"obis",-83.065817,24.622217,"Chaetodon striatus"
"obis",-80.0873333,25.7103333,"Chaetodon striatus"
"obis",-81.4012499,24.5627,"Chaetodon striatus"
"obis",-80.3448167,25.0362833,"Chaetodon striatus"
"obis",-81.8586056,12.1638861,"Chaetodon striatus"
"obis",-80.3729499,25.0109333,"Chaetodon striatus"
"obis",-78.6973495483,9.51580047607,"Chaetodon striatus"
"obis",-80.3056167,25.0936,"Chaetodon striatus"
"obis",-80.2569666,25.1448167,"Chaetodon striatus"
"obis",-64.5659332275,17.7853908539,"Chaetodon striatus"
"obis",-65.53237,18.36003,"Chaetodon striatus"
"obis",-80.1470999,25.3567,"Chaetodon striatus"
"obis",-80.3459832,25.03425,"Chaetodon striatus"
"obis",-80.2597999,25.1399,"Chaetodon striatus"
"obis",-81.1053009033,19.2927494049,"Chaetodon striatus"
"obis",-81.0889,24.6325,"Chaetodon striatus"
"obis",-80.1632832,25.34505,"Chaetodon striatus"
"obis",-83.0833333,10,"Chaetodon striatus"
"obis",-83.0900167,24.6703167,"Chaetodon striatus"
"obis",-64.7138595581,18.2730484009,"Chaetodon striatus"
"obis",-77.529878,18.485216,"Chaetodon striatus"
"obis",-79.1449966431,22.6547222137,"Chaetodon striatus"
"obis",-83.9333333,17.4,"Chaetodon striatus"
"obis",-83.032617,24.654133,"Chaetodon striatus"
"obis",-64.6288070679,17.7998409271,"Chaetodon striatus"
"obis",-80.457817,24.955317,"Chaetodon striatus"
"obis",-64.6335372925,17.806760788,"Chaetodon striatus"
"obis",-76.8740310669,18.3748664856,"Chaetodon striatus"
"obis",-80.2737167,25.1293,"Chaetodon striatus"
"obis",-82.946583,24.628633,"Chaetodon striatus"
"obis",-64.8166667,18.25,"Chaetodon striatus"
"obis",-80.62273,24.84267,"Chaetodon striatus"
"obis",-80.240283,25.169167,"Chaetodon striatus"
"obis",-80.1664,25.29842,"Chaetodon striatus"
"obis",-81.9054333,24.45325,"Chaetodon striatus"
"obis",-78.3497238159,22.5402774811,"Chaetodon striatus"
"obis",-64.8281326294,18.2528305054,"Chaetodon striatus"
"obis",-80.35055,25.03415,"Chaetodon striatus"
"obis",-80.7364833,24.7654334,"Chaetodon striatus"
"obis",-82.994983,24.591467,"Chaetodon striatus"
"obis",-83.101,24.61958,"Chaetodon striatus"
"obis",-80.1932,25.2412333,"Chaetodon striatus"
"obis",-88.1833,17.4833,"Chaetodon striatus"
"obis",-64.6122970581,17.7941799164,"Chaetodon striatus"
"obis",-82.9280167,24.56855,"Chaetodon striatus"
"obis",-64.6247711182,17.7603397369,"Chaetodon striatus"
"obis",-80.1093499,25.4907833,"Chaetodon striatus"
"obis",-81.99235,24.44635,"Chaetodon striatus"
"obis",-81.2915,24.5734333,"Chaetodon striatus"
"obis",-64.7161331177,18.2729892731,"Chaetodon striatus"
"obis",-81.3898333,24.567,"Chaetodon striatus"
"obis",-80.9592833,24.6880833,"Chaetodon striatus"
"obis",-59.4749984741,13.1824998856,"Chaetodon striatus"
"obis",-81.88315,24.4579833,"Chaetodon striatus"
"obis",-80.4190499,24.9828501,"Chaetodon striatus"
"obis",-66.75103,17.96703,"Chaetodon striatus"
"obis",-80.4617,24.94744,"Chaetodon striatus"
"obis",-80.4867833,24.9298667,"Chaetodon striatus"
"obis",-81.347865,13.35618,"Chaetodon striatus"
"obis",-81.7195999,24.4996333,"Chaetodon striatus"
"obis",-64.5898132324,17.7930603027,"Chaetodon striatus"
"obis",-64.6780471802,18.2894992828,"Chaetodon striatus"
"obis",-80.1393499,25.3699667,"Chaetodon striatus"
"obis",-80.159797668457,27.187400817871,"Chaetodon striatus"
"obis",-80.2369167,25.1550167,"Chaetodon striatus"
"obis",-44.578,-23.185,"Chaetodon striatus"
"obis",-83.102983,24.631483,"Chaetodon striatus"
"obis",-44.31,-23.085,"Chaetodon striatus"
"obis",-72.114444,19.728056,"Chaetodon striatus"
"obis",-72.2257003784,21.8086338043,"Chaetodon striatus"
"obis",-80.30617,25.08797,"Chaetodon striatus"
"obis",-82.94799,24.57571,"Chaetodon striatus"
"obis",-81.5154666,24.5205833,"Chaetodon striatus"
"obis",-81.4049999,24.5463,"Chaetodon striatus"
"obis",-80.5055832,24.9225334,"Chaetodon striatus"
"obis",-80.6227,24.8480167,"Chaetodon striatus"
"obis",-83.03559,24.63598,"Chaetodon striatus"
"obis",-80.4159166,24.9847334,"Chaetodon striatus"
"obis",-64.7272567749,18.2692909241,"Chaetodon striatus"
